"id","year","month","weekday","time_period","death","injuries","neighbourhood","longitude","latitude"
1904,2012,"March","Thursday","Night",0,1,"Humbermede",-79.5307642995,43.747917478
1905,2012,"March","Friday","Night",0,0,"Kensington-Chinatown",-79.4009064334,43.651213591
1908,2012,"March","Monday","Evening",0,0,"Golfdale-Cedarbrae-Woburn",-79.2222682052,43.7510439879
1909,2012,"March","Monday","Afternoon",0,0,"Mount Olive-Silverstone-Jamestown",-79.5837975725,43.7468096778
1910,2012,"March","Tuesday","Evening",0,1,"Flemingdon Park",-79.3280755342,43.7156249646
1912,2012,"March","Thursday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5863663707,43.7325015778
1914,2012,"March","Wednesday","Evening",0,0,"Elms-Old Rexdale",-79.5493287722,43.727296229
1915,2012,"March","Wednesday","Evening",0,0,"Yorkdale-Glen Park",-79.4451885488,43.712451257
1918,2012,"April","Sunday","Morning",0,0,"Regent Park",-79.3581436642,43.6611945004
1920,2012,"April","Tuesday","Afternoon",0,0,"Kingsview Village-The Westway",-79.5522168449,43.6987257671
1922,2012,"April","Thursday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5881393689,43.7463184732
1927,2012,"April","Thursday","Evening",1,0,"Rockcliffe-Smythe",-79.4875959057,43.6727464321
1928,2012,"April","Thursday","Night",0,0,"Malvern East",-79.2119550729,43.8033302949
1929,2012,"April","Saturday","Evening",0,0,"Englemount-Lawrence",-79.4388225827,43.7318796536
1930,2012,"April","Saturday","Morning",0,1,"York University Heights",-79.4847822176,43.7609895571
1931,2012,"April","Saturday","Evening",0,0,"Glenfield-Jane Heights",-79.516021713,43.7507267805
1932,2012,"April","Sunday","Night",0,0,"West Humber-Clairville",-79.6044050864,43.75591485
1933,2012,"April","Sunday","Afternoon",0,1,"Rockcliffe-Smythe",-79.4968652063,43.667896246
1934,2012,"April","Thursday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5837975725,43.7468096778
1935,2012,"April","Monday","Evening",0,1,"Mount Olive-Silverstone-Jamestown",-79.5933505643,43.7387753734
1936,2012,"April","Tuesday","Evening",0,0,"Kensington-Chinatown",-79.3996150336,43.6499779891
1938,2012,"May","Tuesday","Afternoon",0,0,"Humbermede",-79.557622987,43.7487902835
1941,2012,"May","Friday","Evening",1,0,"Englemount-Lawrence",-79.4418174512,43.7225963556
1943,2012,"May","Saturday","Evening",0,0,"York University Heights",-79.4901170057,43.7825694741
1944,2012,"May","Sunday","Afternoon",0,1,"Mount Olive-Silverstone-Jamestown",-79.586595568,43.737158576
1945,2012,"May","Sunday","Evening",0,0,"West Hill",-79.1964252068,43.766156293
1947,2012,"May","Wednesday","Evening",0,1,"Malvern East",-79.2119550729,43.8033302949
1949,2012,"May","Saturday","Night",0,0,"Kingsview Village-The Westway",-79.5521509564,43.6957896768
1950,2012,"May","Monday","Evening",0,0,"Humber Summit",-79.5697042286,43.7587629134
1951,2012,"May","Monday","Evening",0,1,"Mount Olive-Silverstone-Jamestown",-79.5837975725,43.7468096778
1952,2012,"May","Tuesday","Night",0,0,"Humber Summit",-79.5697042286,43.7587629134
1954,2012,"May","Friday","Evening",0,0,"Black Creek",-79.5187419136,43.7692318857
1955,2012,"May","Sunday","Night",0,0,"Yonge-Bay Corridor",-79.3860014435,43.6552361943
1956,2012,"May","Monday","Evening",0,1,"Mount Olive-Silverstone-Jamestown",-79.5853086714,43.7322826771
1957,2012,"May","Monday","Evening",0,0,"Regent Park",-79.3590771629,43.6603445994
1958,2012,"May","Tuesday","Evening",0,0,"Oakdale-Beverley Heights",-79.5107013549,43.7292989712
1961,2012,"June","Friday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5863663707,43.7325015778
1962,2012,"June","Saturday","Afternoon",0,0,"Kensington-Chinatown",-79.398390635,43.6517356913
1963,2012,"June","Saturday","Evening",2,1,"Downtown Yonge East",-79.3799562463,43.6540727932
1964,2012,"June","Sunday","Night",0,0,"NSA",0,0
1966,2012,"June","Sunday","Night",0,0,"West Humber-Clairville",-79.6001896606,43.750191757
1970,2012,"June","Sunday","Night",0,0,"Flemingdon Park",-79.3296419327,43.7153075644
1971,2012,"June","Monday","Evening",0,1,"Oakdale-Beverley Heights",-79.5270747413,43.7168142464
1974,2012,"June","Sunday","Night",0,1,"West Humber-Clairville",-79.6066756723,43.7337807583
1976,2012,"June","Monday","Afternoon",0,0,"Glenfield-Jane Heights",-79.5149589075,43.7464567723
1979,2012,"June","Friday","Afternoon",1,0,"Dorset Park",-79.2822700956,43.7694224384
1981,2012,"June","Sunday","Night",0,3,"Oakwood Village",-79.4468057022,43.6872557853
1982,2012,"June","Wednesday","Night",0,1,"West Hill",-79.1701068129,43.7671657064
1983,2012,"June","Thursday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5933505643,43.7387753734
1984,2012,"June","Thursday","Morning",0,0,"NSA",0,0
1985,2012,"June","Saturday","Evening",0,1,"York University Heights",-79.4941772293,43.7504462746
1987,2012,"July","Monday","Night",0,1,"York University Heights",-79.4847822176,43.7609895571
1988,2012,"July","Wednesday","Night",0,1,"Glenfield-Jane Heights",-79.5164797123,43.7525040815
1992,2012,"July","Sunday","Night",0,1,"West Humber-Clairville",-79.587293015,43.6895126735
1993,2012,"July","Sunday","Morning",0,0,"Kingsview Village-The Westway",-79.5521509564,43.6957896768
1994,2012,"July","Sunday","Evening",0,0,"Malvern East",-79.2105976696,43.7974119941
1995,2012,"July","Sunday","Night",0,0,"Kensington-Chinatown",-79.3965402356,43.6494389885
1996,2012,"July","Monday","Night",2,24,"West Hill",-79.1894392052,43.7676907963
1997,2012,"July","Tuesday","Night",0,0,"Malvern West",-79.2313583721,43.8087197299
1999,2012,"July","Wednesday","Night",0,0,"Rockcliffe-Smythe",-79.4927591069,43.6693936418
2000,2012,"July","Thursday","Night",1,0,"Englemount-Lawrence",-79.4438748418,43.7194906566
2001,2012,"July","Friday","Evening",0,2,"Rockcliffe-Smythe",-79.4828962008,43.6787985172
2002,2012,"July","Friday","Evening",1,0,"Black Creek",-79.5147305161,43.7672126887
2003,2012,"July","Saturday","Night",0,1,"Dorset Park",-79.2794447134,43.7613232469
2004,2012,"July","Tuesday","Night",0,0,"Wellington Place",-79.3894647386,43.645945085
2006,2012,"July","Monday","Night",0,0,"Kingsview Village-The Westway",-79.5544643629,43.6937840843
2007,2012,"August","Monday","Evening",0,0,"West Hill",-79.1964252068,43.766156293
2008,2012,"August","Monday","Night",0,2,"Yonge-Bay Corridor",-79.3860918408,43.6501157892
2009,2012,"August","Monday","Night",0,1,"Weston",-79.5121111498,43.7010918605
2011,2012,"August","Thursday","Night",0,0,"Glenfield-Jane Heights",-79.5128995168,43.7522502822
2012,2012,"August","Friday","Afternoon",0,1,"Dorset Park",-79.2714793293,43.7498387649
2013,2012,"August","Saturday","Evening",0,0,"Yorkdale-Glen Park",-79.4516226085,43.7184042565
2014,2012,"August","Thursday","Evening",0,0,"Kingsview Village-The Westway",-79.5428637779,43.6886170827
2015,2012,"August","Sunday","Night",0,1,"Oakwood Village",-79.4408334975,43.6926505739
2017,2012,"August","Wednesday","Night",0,0,"Flemingdon Park",-79.3280755342,43.7156249646
2018,2012,"August","Thursday","Evening",0,0,"Humber Summit",-79.5522637891,43.7499487833
2019,2012,"September","Sunday","Night",0,0,"Kingsview Village-The Westway",-79.5521509564,43.6957896768
2022,2012,"September","Saturday","Night",1,0,"Malvern East",-79.2061415816,43.8092448991
2024,2012,"September","Monday","Afternoon",0,0,"Malvern East",-79.2124230852,43.8120999224
2025,2012,"September","Tuesday","Afternoon",0,1,"Oakdale-Beverley Heights",-79.5134660434,43.7224369464
2026,2012,"September","Tuesday","Night",0,0,"Kingsview Village-The Westway",-79.5521509564,43.6957896768
2028,2012,"September","Saturday","Morning",0,0,"Weston",-79.5088711596,43.696824767
2029,2012,"September","Sunday","Night",1,0,"Black Creek",-79.52430401,43.7559841874
2030,2012,"September","Tuesday","Night",2,0,"Mount Olive-Silverstone-Jamestown",-79.5826146721,43.7339676789
2031,2012,"September","Tuesday","Morning",0,1,"Rustic",-79.4975144429,43.7092690472
2032,2012,"September","Friday","Evening",0,0,"Humbermede",-79.5686105801,43.7462432807
2033,2012,"September","Sunday","Night",0,0,"York University Heights",-79.4875597252,43.7496091629
2036,2012,"October","Wednesday","Evening",1,0,"Black Creek",-79.5154576133,43.757882085
2037,2012,"October","Thursday","Afternoon",0,1,"Malvern East",-79.219793672,43.7954037928
2040,2012,"October","Monday","Night",0,1,"NSA",0,0
2042,2012,"October","Tuesday","Evening",0,1,"Black Creek",-79.517721112,43.7572299852
2043,2012,"October","Sunday","Evening",0,0,"Elms-Old Rexdale",-79.5493287722,43.727296229
2044,2012,"October","Sunday","Night",0,1,"Elms-Old Rexdale",-79.5505513709,43.7250949228
2048,2012,"October","Sunday","Evening",0,1,"Rockcliffe-Smythe",-79.4767409011,43.6816047125
2050,2012,"October","Monday","Night",1,0,"Yorkdale-Glen Park",-79.4492335166,43.7205199563
2051,2012,"October","Tuesday","Evening",0,2,"Rustic",-79.5022635447,43.7165382464
2054,2012,"November","Saturday","Afternoon",0,0,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
2056,2012,"November","Thursday","Evening",0,1,"Humber Summit",-79.5423652,43.7520723868
2060,2012,"November","Saturday","Evening",0,0,"Yonge-Bay Corridor",-79.3851928439,43.6554174945
2061,2012,"November","Friday","Evening",0,0,"Glenfield-Jane Heights",-79.5128995168,43.7522502822
2064,2012,"December","Tuesday","Evening",0,0,"Kingsview Village-The Westway",-79.54956303,43.7032750325
2067,2012,"December","Tuesday","Night",0,0,"Rockcliffe-Smythe",-79.4971848918,43.6797521061
2069,2012,"December","Sunday","Evening",0,0,"Yorkdale-Glen Park",-79.4561851073,43.7207549551
2070,2012,"December","Sunday","Evening",0,0,"Regent Park",-79.3575597638,43.659772099
2073,2013,"January","Friday","Evening",0,0,"Yorkdale-Glen Park",-79.4453127346,43.7194253566
2074,2013,"January","Friday","Night",0,0,"Glenfield-Jane Heights",-79.5132098897,43.7393845436
2075,2013,"January","Saturday","Night",0,1,"West Humber-Clairville",-79.6022836863,43.7227089538
2076,2013,"January","Monday","Evening",0,0,"Humber Summit",-79.557622987,43.7487902835
2078,2013,"January","Wednesday","Evening",0,1,"NSA",0,0
2079,2013,"January","Friday","Afternoon",1,0,"Regent Park",-79.3590771629,43.6603445994
2080,2013,"January","Tuesday","Night",0,1,"Oakdale-Beverley Heights",-79.5079622433,43.7183985464
2083,2013,"January","Wednesday","Night",0,0,"Regent Park",-79.3599675617,43.6594199985
2084,2013,"February","Wednesday","Morning",0,1,"Regent Park",-79.3586853645,43.6624291015
2085,2013,"February","Wednesday","Evening",0,0,"Dorset Park",-79.2890941991,43.7579022393
2087,2013,"February","Monday","Evening",1,0,"Glenfield-Jane Heights",-79.5166928121,43.751858581
2091,2013,"February","Sunday","Evening",0,1,"Rustic",-79.5045842452,43.7058286502
2092,2013,"February","Sunday","Night",0,1,"Rockcliffe-Smythe",-79.4937485035,43.6716699334
2093,2013,"February","Sunday","Evening",1,0,"Mount Olive-Silverstone-Jamestown",-79.5863663707,43.7325015778
2095,2013,"February","Wednesday","Evening",0,0,"Regent Park",-79.3647731587,43.6604502996
2097,2013,"February","Sunday","Night",0,1,"York University Heights",-79.4961375961,43.7658936609
2098,2013,"February","Sunday","Night",1,0,"Humber Summit",-79.5422984196,43.7684461919
2104,2013,"March","Saturday","Evening",0,0,"Kensington-Chinatown",-79.401770334,43.6538804946
2105,2013,"March","Saturday","Night",0,0,"Elms-Old Rexdale",-79.5456654432,43.7212601616
2106,2013,"March","Monday","Night",0,1,"Yorkdale-Glen Park",-79.4609134268,43.7276418524
2107,2013,"March","Tuesday","Evening",0,2,"Mount Olive-Silverstone-Jamestown",-79.5863663707,43.7325015778
2111,2013,"March","Monday","Evening",0,0,"Malvern East",-79.2135407767,43.8062993969
2112,2013,"March","Monday","Evening",0,0,"NSA",0,0
2113,2013,"March","Tuesday","Night",0,0,"Glenfield-Jane Heights",-79.5113426192,43.7501180816
2114,2013,"March","Thursday","Night",1,1,"NSA",0,0
2115,2013,"March","Thursday","Evening",0,0,"Humber Summit",-79.5490654926,43.7506438842
2117,2013,"March","Saturday","Evening",1,1,"Yorkdale-Glen Park",-79.4571023084,43.7246693548
2121,2013,"April","Wednesday","Evening",0,0,"Elms-Old Rexdale",-79.5493287722,43.727296229
2122,2013,"April","Wednesday","Evening",0,1,"Englemount-Lawrence",-79.4399625584,43.7215397568
2123,2013,"April","Saturday","Afternoon",0,0,"York University Heights",-79.4840550274,43.7545231625
2124,2013,"April","Sunday","Evening",0,1,"Mount Olive-Silverstone-Jamestown",-79.5837975725,43.7468096778
2125,2013,"April","Monday","Evening",0,1,"Elms-Old Rexdale",-79.5493287722,43.727296229
2126,2013,"April","Tuesday","Evening",0,0,"West Humber-Clairville",-79.5910555686,43.7317691766
2127,2013,"April","Saturday","Night",0,0,"Eglinton East",-79.2455200485,43.7394476795
2130,2013,"April","Monday","Evening",0,0,"Regent Park",-79.36353296,43.6613700005
2131,2013,"April","Tuesday","Evening",0,0,"Regent Park",-79.3609866624,43.661921001
2132,2013,"April","Thursday","Night",0,1,"Kensington-Chinatown",-79.3988794341,43.6495480887
2133,2013,"April","Friday","Afternoon",0,0,"York University Heights",-79.4971616986,43.7656766635
2134,2013,"April","Sunday","Night",0,2,"Rockcliffe-Smythe",-79.4883811117,43.6679016487
2135,2013,"April","Thursday","Afternoon",0,1,"NSA",0,0
2137,2013,"April","Friday","Afternoon",0,1,"York University Heights",-79.4936747942,43.7652636567
2141,2013,"May","Thursday","Morning",0,0,"Regent Park",-79.3581436642,43.6611945004
2142,2013,"May","Friday","Afternoon",0,0,"Dorset Park",-79.2831549946,43.7717573382
2144,2013,"May","Friday","Night",0,0,"Eglinton East",-79.2447361579,43.7447847776
2146,2013,"May","Saturday","Night",0,1,"Yorkdale-Glen Park",-79.4571023084,43.7246693548
2147,2013,"May","Sunday","Evening",0,0,"Regent Park",-79.3575597638,43.659772099
2150,2013,"May","Friday","Night",0,0,"Mount Olive-Silverstone-Jamestown",-79.5881393689,43.7463184732
2153,2013,"May","Tuesday","Night",0,1,"Kingsview Village-The Westway",-79.5521509564,43.6957896768
2157,2013,"May","Friday","Evening",0,0,"West Humber-Clairville",-79.6022836863,43.7227089538
2158,2013,"June","Friday","Evening",0,0,"Kensington-Chinatown",-79.3951258389,43.656972297
2159,2013,"June","Monday","Afternoon",0,0,"Humber Summit",-79.5580885082,43.7552878993
2161,2013,"June","Wednesday","Evening",0,1,"York University Heights",-79.5013695083,43.7648048737
2162,2013,"June","Wednesday","Evening",0,0,"Flemingdon Park",-79.3255805359,43.7186400585
2164,2013,"June","Friday","Evening",0,0,"Yorkdale-Glen Park",-79.4492335166,43.7205199563
2167,2013,"June","Wednesday","Evening",0,1,"Malvern West",-79.2322899723,43.8095025369
2169,2013,"June","Sunday","Night",0,0,"Malvern West",-79.2214755701,43.7995506919
2170,2013,"July","Monday","Afternoon",0,1,"NSA",0,0
2171,2013,"July","Monday","Night",0,0,"Oakdale-Beverley Heights",-79.5265785416,43.716927947
2172,2013,"July","Tuesday","Night",0,0,"Kensington-Chinatown",-79.3984087343,43.6483230874
2173,2013,"July","Thursday","Night",0,1,"Regent Park",-79.3637552584,43.657928897
2175,2013,"July","Saturday","Night",0,0,"Kensington-Chinatown",-79.4013238329,43.6496784892
2178,2013,"July","Monday","Evening",0,1,"Moss Park",-79.3675887553,43.6563596955
2180,2013,"July","Monday","Evening",0,0,"NSA",0,0
2183,2013,"July","Sunday","Evening",1,0,"Glenfield-Jane Heights",-79.5163309125,43.7518922811
2185,2013,"August","Thursday","Evening",0,1,"Elms-Old Rexdale",-79.5475339514,43.7225444809
2188,2013,"August","Sunday","Night",0,0,"Wellington Place",-79.3958866357,43.647850987
2189,2013,"August","Sunday","Night",0,0,"Wellington Place",-79.3958866357,43.647850987
2190,2013,"August","Sunday","Evening",0,0,"Humber Summit",-79.5599919127,43.7562532028
2192,2013,"August","Monday","Night",0,1,"Regent Park",-79.36353296,43.6613700005
2193,2013,"August","Wednesday","Evening",0,0,"Humber Summit",-79.5706673289,43.7584764132
2194,2013,"August","Wednesday","Night",0,0,"Mount Olive-Silverstone-Jamestown",-79.5826146721,43.7339676789
2195,2013,"August","Wednesday","Afternoon",0,0,"Black Creek",-79.5154305147,43.7632268872
2196,2013,"August","Thursday","Evening",0,0,"West Humber-Clairville",-79.6239021095,43.7505086009
2198,2013,"August","Friday","Night",0,1,"Wellington Place",-79.3976305344,43.644944684
2199,2013,"August","Friday","Morning",0,0,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
2200,2013,"August","Monday","Afternoon",1,0,"Elms-Old Rexdale",-79.5456654432,43.7212601616
2202,2013,"August","Tuesday","Afternoon",0,2,"Mount Olive-Silverstone-Jamestown",-79.5898971656,43.7388048743
2203,2013,"August","Wednesday","Evening",0,0,"Humber Summit",-79.5706673289,43.7584764132
2205,2013,"August","Thursday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5837975725,43.7468096778
2206,2013,"August","Friday","Afternoon",0,1,"Glenfield-Jane Heights",-79.517043612,43.7548317831
2207,2013,"August","Saturday","Night",0,1,"Mount Olive-Silverstone-Jamestown",-79.5914088666,43.7462229702
2208,2013,"August","Sunday","Night",0,2,"Glenfield-Jane Heights",-79.5132098897,43.7393845436
2209,2013,"August","Wednesday","Night",0,1,"NSA",0,0
2210,2013,"August","Wednesday","Night",0,1,"Moss Park",-79.3710028536,43.6582965974
2211,2013,"August","Friday","Afternoon",2,0,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
2212,2013,"August","Saturday","Night",0,0,"Mount Olive-Silverstone-Jamestown",-79.5933505643,43.7387753734
2213,2013,"August","Saturday","Night",0,0,"Mount Olive-Silverstone-Jamestown",-79.5933505643,43.7387753734
2214,2013,"August","Sunday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5810103713,43.7363588763
2218,2013,"September","Sunday","Evening",0,0,"Oakdale-Beverley Heights",-79.5131838453,43.7255266499
2219,2013,"September","Sunday","Night",1,0,"Weston",-79.5282738443,43.704558954
2223,2013,"September","Thursday","Evening",0,1,"West Humber-Clairville",-79.5934862659,43.7337981776
2224,2013,"September","Wednesday","Night",0,0,"Glenfield-Jane Heights",-79.5132098897,43.7393845436
2225,2013,"September","Thursday","Afternoon",0,0,"West Hill",-79.1994609086,43.7654416917
2226,2013,"September","Friday","Night",0,1,"Englemount-Lawrence",-79.444225141,43.7228682555
2227,2013,"September","Sunday","Night",0,0,"Wellington Place",-79.403981932,43.6471940876
2230,2013,"September","Wednesday","Morning",0,0,"Kensington-Chinatown",-79.3988021341,43.6493475885
2232,2013,"September","Monday","Afternoon",1,0,"Moss Park",-79.3669402558,43.6564944956
2235,2013,"September","Saturday","Evening",0,0,"Englemount-Lawrence",-79.4435353439,43.7228278555
2238,2013,"October","Wednesday","Night",0,0,"Englemount-Lawrence",-79.441014955,43.7201236567
2239,2013,"October","Thursday","Night",0,1,"NSA",0,0
2242,2013,"October","Sunday","Night",0,0,"Humbermede",-79.5307642995,43.747917478
2243,2013,"October","Monday","Night",0,1,"Yonge-Bay Corridor",-79.3849520415,43.6512129903
2246,2013,"October","Monday","Evening",0,2,"West Hill",-79.1717494148,43.7716457973
2247,2013,"October","Wednesday","Evening",0,1,"West Hill",-79.1947643043,43.7621233931
2249,2013,"November","Tuesday","Afternoon",0,4,"Oakwood Village",-79.4430639002,43.6898987795
